"","id","ID","cycexp","G2_year","YOB","famfriends","cycling_test","walk_test","downtown_test","downtown_tor","traffic_type","turn_num","density"
"586",11,2013,"Never",2013,1981,"No","Never","A few days a month","A few days a week","A few days a week","CYC","T10",1
"587",11,2013,"Never",2013,1981,"No","Never","A few days a month","A few days a week","A few days a week","CYC","T11",1
"588",11,2013,"Never",2013,1981,"No","Never","A few days a month","A few days a week","A few days a week","CYC","T12",1
"589",11,2013,"Never",2013,1981,"No","Never","A few days a month","A few days a week","A few days a week","CYC","T13",1
"590",11,2013,"Never",2013,1981,"No","Never","A few days a month","A few days a week","A few days a week","CYC","T14",1
"591",11,2013,"Never",2013,1981,"No","Never","A few days a month","A few days a week","A few days a week","CYC","T15",1
"592",11,2013,"Never",2013,1981,"No","Never","A few days a month","A few days a week","A few days a week","CYC","T16",1
"593",11,2013,"Never",2013,1981,"No","Never","A few days a month","A few days a week","A few days a week","CYC","T17",1
"594",11,2013,"Never",2013,1981,"No","Never","A few days a month","A few days a week","A few days a week","CYC","T18",1
"595",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T1",2
"596",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T2",1
"597",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV"," T3",2
"598",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T4",2
"599",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T5",1
"600",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T6",1
"601",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T7",2
"602",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T8",1
"603",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV ","T9",1
"604",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV ","T10",1
"605",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T11",1.333333333
"606",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T12",1
"607",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T13",1
"608",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T14",NA
"609",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T15",2.333333333
"610",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T16",2
"611",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T17",1
"612",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","MV","T18",3
"613",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T1",1
"614",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T2",1
"615",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T3",1
"616",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T4",1
"617",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T5",1
"618",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T6",1
"619",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T7",1
"620",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T8",1
"621",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T9",1
"622",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T10",1
"623",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T11",1.666666667
"624",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T12",1
"625",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T13",1.666666667
"626",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T14",NA
"627",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T15",2
"628",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T16",1
"629",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T17",1
"630",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","PED","T18",1
"631",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T1",1
"632",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T2",1
"633",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T3",1
"634",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T4",1
"635",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T5",1
"636",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T6",1
"637",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T7",1
"638",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T8",1
"639",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T9",1
"640",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T10",1
"641",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T11",1
"642",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T12",1
"643",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T13",1
"644",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T14",NA
"645",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T15",1
"646",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T16",1
"647",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T17",1
"648",12,2014,"Never",1997,1978,"No","Never","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T18",1
"649",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","MV","T1",2.333333333
"650",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","MV","T2",2.333333333
"651",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","MV"," T3",1
"652",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","MV","T4",2
"653",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","MV","T5",1
"654",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","MV","T6",2.333333333
"655",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","MV","T7",2.333333333
"656",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","MV","T8",1
